book_id,book_title,review_id,reviewer,review_content,rating,created_at,
392252741,매도의 기술,17299591,루시야,출판사로부터 책을 제공받아 솔직하게 작성하였습니다. 난 매수도 어떤 종목을 해야 되는지 아직도.... 잘... 모르겠는데.... 매도의 기술이라고??? 주식 투자를 한지 5년도 안되고 제대로 공부도 안 해본 나에게는 책 제목이 매우 어색했다.그래서 이 책을 선택한 것일지도 모르겠다. 매도의 기술. 과연 그런 것이 있는 것일까? 근데.. 책을 읽어보니.. 정말 저자의 말이 맞다는 생각이 들었다. 내가 이 책을 접하게 된 것이 매우 운이 좋다는 생각까지..^^ ?난 여태껏 주식 시장은 우상향 하니 그냥 적립식으로 매수하고 장기투자하면 ...+ 더보기,5,2026-05-27,
392252741,매도의 기술,17295896,vivafifa,"제목 : 손실은 최소, 수익은 최대 '매도의 기술'지은이 : 알렉스 강출판사 : 스마트비즈니스초판 1쇄 발행 2026년 5월 25일저자는 카이스트 졸업 후 군과 대학에서 교수로 재직하다가 전업투자의 길로 들어섰다. 오랜 기간 투자와 연구를 병행하여 축적한 경험을 바탕으로 자신만의 투자 방식을 체계화하고 있는 27년차 주식투자자이다.'매도는 투자를 완성하는 아름다운 '수확'이다.' - p.4매수는 중요하다. 그에 못지 않게 매도하는 것도 중요하다.매수 후 매도를 하지 않으면 화면상의 숫자만 오르락 내리락 할 뿐이다.저자는 매도의 중요...+ 더보기",5,2026-05-25,
392252741,매도의 기술,17289249,이혜지,"내가 사면 떨어지고, 내가 팔면 오르는 악순환에 지친 투자자라면 반드시 읽어야 할 책입니다. 우선 리뷰어스 클럽과 스마트비즈니스 덕분에 이토록 알찬 실전 투자서를 접할 수 있게 되어 감사의 마음을 전합니다.책의 초반부터 강렬한 인사이트를 얻었습니다. 바로 주식 계좌를 3개로 쪼개어 관리하라는 계좌 3분할 법칙입니다. 자산 관리를 직관적으로 할 수 있어 무릎을 탁 쳤고, 즉시 제 매매 환경에 이식했습니다.""주식 투자는 매수보다 '대응'이 중요한 것이다. 그리고 '대응'은 매도를 통해 완성된다.""라는 저자의 말처럼, 이 책은 철저하게 ...+ 더보기",5,2026-05-21,
392252741,매도의 기술,17302833,책읽는라라,"<<리뷰어스 클럽의 소개로 출판사로부터 도서를 무상으로 제공받아 주관적으로 작성한 글입니다.>>?#매도의기술 #손실은최소 #수익은최대 #투자실력 #주식투자 #수익의마지막한수#매도의기술 #손실은최소 #수익은최대 #투자실력 #주식투자 #수익의마지막한수정말 맞는 말이다.책에서도 얘기하고 있지만,조금 더 오르겠지, 조금만 더~~오늘 팔았는데 내일 더 오르면 어떡하지?이렇게 매도를 하지 못하는 경우가 부지기수다.나 또한 이런 경험을 정말 많이 한많은 사람 중 일인이다.사실 속이 쓰린적이 한두번이 아니다.얼마전에도, 오랫...+ 더보기",4,2026-05-28,
392252741,매도의 기술,17304517,parkTK,"주식 투자를 시작한 지 어느덧 5년 정도 되었습니다. 원금 손실이 두려워 원금보장형 상품만 투자 하다가 직장 동료를 통해 주식 투자를 시작하게 되었습니다. 초심자의 행운 덕분에 몇 주 만에 수십 만원의 수익을 처음 맛보게 되었습니다. 그 당시에도 원금 손실이 두려워 아주 작은 수익권에 도달해도 이제 팔아야 되나 노심초사 했던 기억이 생생하게 납니다.?? 지금도 유망 종목이 큰 하락폭을 맞았을 때 과감하게 매수하는 용기는 있지만, 해당 종목이 수익권에 있을 때 또는 손실이 발생 했을 때 언제 매도를 해야...+ 더보기",5,2026-05-29,
383430724,캔들차트 하나로 끝내는 추세추종 투자,17021711,jasban,캔들 차트에 집중한다면서 목차를 보니 절반인 200페이지까지는 경제지표 일반론이라 좀 황당하다. 마치 과장된 썸네일 같은 느낌. 차트 이야기는 절반인 200페이지에 불과. 제목을 ˝경제지표와 주식차트˝로 바꾸어야 하지 않을까?,3,2026-01-14,
383430724,캔들차트 하나로 끝내는 추세추종 투자,17009510,dent999,실전비기!!!!모두 고수되세요!!,5,2026-01-09,
383430724,캔들차트 하나로 끝내는 추세추종 투자,17049714,19841212wook,이런 바보같은 책이 계속나오는건 결국 구매자들 탓이겠지요...,1,2026-01-27,
383430724,캔들차트 하나로 끝내는 추세추종 투자,17022244,부자인생,"주식투자자, 초보자 모든 분들께 강추합니다.투자에 대한 기초 지식이 없어도 잘 읽히는 책입니다.주식 투자 경험이 있고, 주가이동평균선을 알고, HTS로 투자한 경험자는 아주 쉬울 것입니다.주식투자 경험이 없는 사람이라면, 이 책 열 번을 읽고 HTS에서 거래를 해 보시기 바랍니다.",5,2026-01-15,
383430724,캔들차트 하나로 끝내는 추세추종 투자,17016805,골든핑거,경제분야만 내용이 부실한 출판사..다른 분야 내용의 책들은 괜찮은 출판사... 이번엔 과연?!,1,2026-01-12,
383430724,캔들차트 하나로 끝내는 추세추종 투자,17012378,taegwon2000,"책에서 저자는 “많은 개인 투자자들은 정보 부족이 아니라 명확한 투자 기준의 부족 때문에 손실을 본다”고 말하며, 감정적인 매매가 아닌 차트의 흐름을 보고 판단할 필요를 강조합니다. 이 구절을 통해 투자는",5,2026-01-10,
383430724,캔들차트 하나로 끝내는 추세추종 투자,17161678,몸둘바,"주식의 주 자도 모르는 사람이면 추천합니다. 남들따라 etf에 넣어놓기만 했는데 이 책으로 여러 번 읽으며 주식 기본기를 다졌습니다.이후에는 꾸준히 스스로 판단하고 마인드셋, 정보 싸움이겠지요. 자신만의 판단 기준을 세우도록 돕는 것만으로 이 책을 읽을 가치가 충분하다고 봅니다.",5,2026-03-20,
383430724,캔들차트 하나로 끝내는 추세추종 투자,17012015,koogi386,"*본 포스팅은 출판사로부터 도서를 제공받아 주관적을 작성한 리뷰입니다.?매일 아침 눈을 뜨면 가장 먼저 하는 일이 있다. 유튜브를 켜고 전날 밤 미국 증시가 어땠는지 확인하는 것. 출근길에는 증권방송을 들으며 전문가들의 분석을 귀담아듣는다. 점심시간에는 각종 투자 커뮤니티를 돌아다니며 '이번엔 진짜'라는 종목 추천을 메모한다. 퇴근 후에는 기업 분석 리포트를 읽으며 재무제표와 씨름한다. 이렇게 하루를 보내고 나면 몸은 지쳐있고, 머리는 정보로 가득 차 있다. 그런데 이상하다. 이렇게 열심히 공부하는데도 계좌는 늘 빨간색이다. 팔면 ...+ 더보기",5,2026-01-10,
383430724,캔들차트 하나로 끝내는 추세추종 투자,17067111,라파엘坤,<출판사로부터 도서를 제공받아 작성한 리뷰입니다.>소소하게나마 주식투자를 하고 있다. 뭐 그렇다고 해서 공격적인 분야의 투자는 아니라 우량주 위주 투자라 손해는 보지 않는 수준이라 할 수 있다. 그러나 앞으로도 투자를 계속하려면 나만의 투자 기술 같은 게 있어야 한다는 생각에 이 책이 궁금해졌다. '주식 매수 매도 타이밍을 읽는 눈'을 정말 얻을 수 있으려나 하는 기대감이었다. 저자 소개 글과 프롤로그를 보면 문득 무협 소설을 떠올리게 하는 듯한 부분도 있어 더 책에 대한 호기심도 생겼다. 추천의 글은 너무 많아 가볍게 ...+ 더보기,5,2026-02-02,
300644834,라오어의 미국주식 밸류 리밸런싱,13905347,책은스승님,"저자의 현재 투자 손익이 어떠한지, 저자의 다른책을 보고 투자자들이 어떤 결과를 얻었는지 꼭 검색해보고 구매할지말지 결정하시길 추천드립니다",1,2022-09-05,
300644834,라오어의 미국주식 밸류 리밸런싱,13901714,황근출,금리인상 조정기에는 레버리지 지수 녹을텐데.. 차라리 개별주를 사지,1,2022-09-03,
300644834,라오어의 미국주식 밸류 리밸런싱,13910087,뿌뿌,유튜브 구독해서 보고있는데 책 출간되었다고 해서 구매했어요 잘 참고해보겠습니다,5,2022-09-06,
300644834,라오어의 미국주식 밸류 리밸런싱,13910956,권정숙,두번째 책 출간되었네요. 첫 책으로 열심히 공부했는데 도움이 되었습니다. 출간 소식듣고 구매합니다.,5,2022-09-07,
300644834,라오어의 미국주식 밸류 리밸런싱,13910967,신유진,유튜브 보고 첫책 구매 후 두번째 출간 소식에 구매합니다.열심히 공부하겠습니다,5,2022-09-07,
300644834,라오어의 미국주식 밸류 리밸런싱,13910975,멣롱,카페와 유튜브를 통해 처음 배우는 미국 주식두번째 출간 소식에 구매합니다. 천천히 공부하며 안전한 투자를 기대해봅니다.,5,2022-09-07,
300644834,라오어의 미국주식 밸류 리밸런싱,13910985,winter,유튜브 보고 구매합니다. 금리인상에 대한 두려움이 많지만 그래도 믿고 공부해 보겠습니다.국내보다 미국 시장에 기대해봅니다.,5,2022-09-07,
300644834,라오어의 미국주식 밸류 리밸런싱,13964375,hok,제발 그만...,1,2022-09-27,
300644834,라오어의 미국주식 밸류 리밸런싱,14050532,어흥늑대,ㅋㅋㅋ 뭐가 좋은지 나쁜지 알지도 못하고 이런걸 보네...,1,2022-10-29,
300644834,라오어의 미국주식 밸류 리밸런싱,13911016,kkhjust00,주식을 모르던 제가 처음으로 관심을 갖고 읽게 된 책책과 유튜브를 통해 미국 주식에 대해 많이 알아가고 많이 배웁니다. 두번째 책 출간 소식에 구매합니다.,5,2022-09-07,
300644834,라오어의 미국주식 밸류 리밸런싱,14215389,손상우,카페 가입 후 사람들 투자 수익률 손실 금액부터확인하고 투자하시길 권고드립니다.3배 레버리지 빨리 돈 벌 수 있을 것 같지만그만큼 빨리 돈이 녹기도 합니다.잘 모르시면 하워드막스나 코스톨라니 책부터읽어보시는걸 추천드립니다.신간까지 나와서 깜짝놀랐네요.,1,2022-12-28,
300644834,라오어의 미국주식 밸류 리밸런싱,15182299,미나기,많이 해라 나는 관심없다 ㅋㅋ,1,2023-12-30,
300644834,라오어의 미국주식 밸류 리밸런싱,14068674,파란소다,레버리지 하다가 골로가는 사람 많습니다,1,2022-11-04,
300644834,라오어의 미국주식 밸류 리밸런싱,13985541,djkidol,"지금도 많은 분들이 주식투자를 하고 있거나 관심을 나타내고 있지만 위험성이 높거나 다양한 변수의 존재, 리스크 관리의 경우에는 어떤 형태로 대처해 나가야 하는지, 이에 대한 구체적인 가이드라인이 없거나 정보가 부족해서 주저하고 있을 것이다. 이에 이 책은 대안투자 및 성공투자의 관점에서 할 수 있는 미국주식에 대한 이해도나 분석, 급변하는 다양한 국제정세나 경제현상 등을 바탕으로 분석하며 일정한 투자 가이드라인을 제공하고 있어서 투자에 관심있는 분들에겐 괜찮은 투자 가이드북일 것이다.?<라오어의 미국주식 밸류 리밸런싱> ...+ 더보기",5,2022-10-04,
300644834,라오어의 미국주식 밸류 리밸런싱,13910974,멣롱,무한 매수법으로 미국 주식에 대해 알고이후 유튜브 및 카페를 통해 따라하고 있습니다.처음부터 큰 이익을 기대하지 않고 있지만 그래도 기존과 다른 방법이 참 좋았습니다.두번째 책 소식에 구매합니다.금리인상이다 뭐다 말들이 많지만 한국 주식이나 미국 주식이나 어려운 시기가 있으면또 좋은 소식이 있을꺼라 기대합니다.좋은 책 감사합니다.,5,2022-09-07,
300644834,라오어의 미국주식 밸류 리밸런싱,13963783,하들네 도서관,"경제적 자유로 향하는 레버리지 장기투자 전략화제의 '월 50만 원으로 10억 만들기' 유튜브 연재 중저자는 늦깎이대학생이던 어려운 시기에 주식을 시작했습니다. 치대를 다니며 저녁부터 새벽까지 강사로 일하고 번 돈을 아껴 주식에 투자했어요. 코스피가 2000에서 1600, 1500선까지 내려갔지만 저점일 때 분할매수하면 결국엔 수익이 될거라며 버텼습니다. 그러다 리먼브라더스사태(2022년인 지금까지도 역대 기네스 기록 1위의 파산 규모)와 서브프라임 모기지론 사태를 겪으며 결국 백기를 들고 말았어요. 큰 돈을 잃은데다 그 뒤로 몇개월...+ 더보기",5,2022-09-27,
300644834,라오어의 미국주식 밸류 리밸런싱,13966994,꽃사슴녹용,"[똑똑한 도서소개] 알키출판사, 라오어의 미국주식 밸류 리밸런싱글 / 사진 : 서원준 (news@toktoknews.com)?이 소개 글은 펍스테이션 서평단을 통해서 알키출판사에서 도서를 제공받아 작성하였습니다.?모두가 부를 얻기를 바란다. 또 부를 거머쥐어 또다른 세상으로 한발 더 나아가기를 사람들은 항상 갈구하고 있다. 필자도 부를 거머쥐는 것에 대해서 늘 고민하고 또 고민헤 보지만 이 상황이 당장 나아지기를 바라는 것 자체가 크게 의미가 없다.?이유야 여러가지가 있지만 필자는 아무 쓸데없는(?) 욕심...+ 더보기",5,2022-09-28,
300644834,라오어의 미국주식 밸류 리밸런싱,13911021,sckrei,유튜브 보고 관심이 생겨 구매합니다.이번이 두번째네요. 첫번째 책도 같이 구매합니다.,5,2022-09-07,
300644834,라오어의 미국주식 밸류 리밸런싱,13942640,란코프,"1?저는 한달전에 미국주식을 시작했습니다.주식을 잘 모르기때문에 책을 많이 읽어보았는데 대부분의 책에서 1등 주식을 사라는 이야기를 가장 많이 들었기 때문입니다.?미국주식을 잘 모르는 저는 지금 애플에 투자했다가 물렸습니다.ㅋㅎㅎㅎ?2?미국 주식에 관심을 가지게 되다보니 ETF에 대해서도 자연스럽게 관심을 가지게 되었습니다.<그런데 QQQ라는 것 까지는 알았는데 TQQQ라는 것도 있더군요?""TQQQ : 나스닥 지수를 추종하는 ETF로 QQQ 의 일별 수익률을 3배로 추종하...+ 더보기",4,2022-09-19,
300644834,라오어의 미국주식 밸류 리밸런싱,13979098,dltkddnjs150,"#주식?#미국주식?#라오어?#밸류?#리밸런싱?#밸류리밸런싱?#알키?#알키출판사?#시공사?#서평?#서평이벤트?#YES24?#YES24리뷰어클럽?#리뷰?#리뷰이벤트?YES24리뷰어클럽에서 <라오어의 미국 주식 밸류 리밸런싱>이라는 책의 서평 이벤트를 하고 있었다. 주식투자에 관심이 많은 나는 이 책을 읽어보고 싶어서 책의 서평 이벤트를 신청했고 당첨되어서 책을 받게 되었다.?책의 저자-라오어대치동, 분...+ 더보기",5,2022-10-02,
391528460,"AI 버블, 반도체 실전 투자법",17251917,너울너울,저자는 전자신문 기자 출신으로 유튜브 IT의신 채널을 운영하고 있다. IT와 관련된 산업과 기술의 흐름을 살피고 특히 반도체 산업에서 각 공정의 기술과 함께 기업을 잘 분석한다. AI라는 혁명적 패러다임 전환에서 국가적 의지가 중요한 만큼 지정학적 분석틀까지 뛰어난 인사이트를 보인다. 역대급!,5,2026-05-01,
391528460,"AI 버블, 반도체 실전 투자법",17267735,kyoung83611,책의 깊이가 있고 AI대해 더 알게된 고마운 책이예요. 저자의 견문의 깊이와 미래를 바라보는 시야를 키워주네요. 아침 독서시간에 쭉 읽어서 스터디원들이랑 다음 책으로 선정했어요. 완전 강추합니다!!!,5,2026-05-10,
391528460,"AI 버블, 반도체 실전 투자법",17270036,kookooo,IT의신유튜브 영상을 주로 보는데 이번 책은 정말 대단하네요. 반도체투자로 이런 디테일을 보여준다는게. 주식투자하는 분들에게 정말 강력추천합니다. 꼭 읽어보세요.,5,2026-05-11,
391528460,"AI 버블, 반도체 실전 투자법",17255559,느긋하게,"아무리 물들어올때 노젓는다지만, 이런 식의 돈벌이용 책장사는 자중해야. 너무 쏟아내고 있다.",2,2026-05-03,
391528460,"AI 버블, 반도체 실전 투자법",17300394,ohjins,뻔한 내용 아닙니다. IT의 신 이형수님 덕분에 투자에 흔들리지 않습니다. 유튜브도 도움되지만 책을 보고 공부해야 흔들리지 않아요. 감사합니다.,5,2026-05-27,
391528460,"AI 버블, 반도체 실전 투자법",17243742,내리처,"개인적으로 내용면에서 많이 아쉬웠음, 고가의 책값이 그정도 값어치인지 의문임",1,2026-04-28,
391528460,"AI 버블, 반도체 실전 투자법",17306245,강효석,AI투자에 꼭 필요한 지식이 알차게 들어가 있습니다.,5,2026-05-30,
390916551,여전히 주도주를 사라,17266092,쎄인트,시대의 중심이 되는 종목을 정확히 잡는 것이 시장의 불안을 이겨내고 수익을 올리는 투자의 제1원칙이라고 강조한다.,5,2026-05-09,
390916551,여전히 주도주를 사라,17270666,남주,"빈센트(김두언) 저 | 한빛비즈 | 2026년 04월 20일p11. “수익의 차이는 정보의 양이 아니라, 해석의 수준에서 갈린다.”최근 코스피가 7,000포인트를 넘어 8,000을 바라보는 강력한 강세장 속에서, 많은 투자자는 역설적으로 포모(FOMO, 소외되는 것에 대한 두려움)와 불안을 느낍니다. '이미 너무 오른 것은 아닐까?' 혹은 '내가 산 종목만 안 가는 건 아닐까?'라는 의문이 들 때, 한빛비즈 출판사, 빈센트(김두언)의 <여전히 주도주를 사라>는 단순한 종목 추천을 넘어 주식시장의 흐름을 읽는 법을 제시합니...+ 더보기",5,2026-05-11,
390916551,여전히 주도주를 사라,17272003,talented93,"<이 책은 짠돌이부자되기 카페를 통해 출판사로부터 무상제공받아, 본인이 직접 읽고 주관적인 후기를 작성하였습니다>코스피가 5000, 6000을 넘어 단숨에 7000까지 돌파하였다. 그러나 그 온기가 전체시장에 미치지 못하고 있다. 코스피 종목일지라도 삼성전자와 SK하이닉스를 투자한 투자자와 네이버, 카카로 등을 투자한 투자자사이에 성적은 크게 엇갈린다. 삼전닉스라고 불리며 현재 코스피를 주도하는 반도체주들은 엄청난 실적과 미래전망을 보여준다. 특히 반도체가 전략자산으로 자리잡으며 그 수혜는 어디까지일지 두고 지켜볼만하다....+ 더보기",5,2026-05-12,
390916551,여전히 주도주를 사라,17268883,aliceman,"삼프로에서 활약 중인 투자전략가의 신간이 출간되었다.?이번 신간을을 관통하는 메세지는 다음과 같다: ""돈은 국가가 지키는 산업에 흐른다""《여전히 주도주를 사라》는 위의 명제로 현재 투자 대세의 본질을 설명한다.?가. 본서의 핵심 인사이트?""판독법""의 중요성 - 제10장에서 얻은 깨달음?* 종목이 아니라 구조를 읽어야 한다이번 책의 제10장은 이 책의 엑기스라고 해도 과언이 아니다.  저자가 강조하는 핵심은 이것이다:?* ""투자자가 알아야 할 것은 '어떤 종목을 사야 하는가'가 아니라, '주도주가 생성되는 구조를 어떻게 판독할 것인가...+ 더보기",5,2026-05-10,
390916551,여전히 주도주를 사라,17266148,tomato,"요즘 주식 시장을 보고 있으면 마음이 참 복잡합니다. 어제는 반도체가 가는 것 같더니 오늘은 또 다른 섹터가 들썩이고, 거시 경제 지표 하나에 일희일비하게 되는 날들이 반복되니까요. ""도대체 지금 뭘 사야 하지?""라는 근본적인 질문에 답을 찾고 싶을 때, 빈센트(김두언) 작가님의 신작 <여전히 주도주를 사라>를 만났습니다.?핵심은 정보가 아니라 해석이다?책 뒷면에 적힌 문구 중 가장 와닿았던 말이 있어요. 결국 수익의 차이는 정보의 양보다 해석의 수준에서 갈린다는 점입니다. 우리는 매일 쏟아지는 뉴스 속에 살고 있지만 정...+ 더보기",5,2026-05-09,
390916551,여전히 주도주를 사라,17280410,라온제나,"국제적인 생태계에서 우리나라의 입장과 방향 그리고 큰 자본의 흐름을 이렇게 심하게 관통하여 읽을 수 있었던 책은 내가 읽은 한 처음이였다최근 읽은 경제 서적 중 압도적인 몰입감이 있었다. 그동안 여러권의 투자서를 읽었다그중에 좋은 책은 서평으로 남겼고 그냥 평소에도 늘 책을 읽었기에 후기를 안쓴 책이 많다. 그런데 이런류의 경제서적은 주로 미국 저자의 투자 책이었다. 그렇다보니 아...그렇구나 하는 철저한 남에나라 이야기에 불과했는데 이 ""여전히 주도주를 사라""책은 현재 국제적인 생태계속에 한국이 처한 상황과 그리고 앞으로 미래를 ...+ 더보기",5,2026-05-16,
390916551,여전히 주도주를 사라,17268202,적시타,"시장의 주도주'를 읽는 인사이트가 왜 중요한지를 시종일관 강조하는 책이다. 저자는 거대한 강물을 흐름을 읽어내고 그 강물의 물줄기를 이루는 하나의 산업에 집중, 투자하는 것의 절대 중요성을 말한다.  결국 수익의 차이는 정보의 양보다 해석의 수준에서 더 갈린다. '무엇이 오르고 있는가?'보다 '왜 그것이 오를 수밖에 없는가?'를 이해하는 사람이 더 길게, 더 높이 간다. 시장이 진짜로 요구하는 것은종목 추천이 아니라, 시대를 읽는 것이다.<여전히 주도주를 사라>중에서. p11 저자는 투자에서 가장 중요한 것은 가격의 ...+ 더보기",5,2026-05-10,
390916551,여전히 주도주를 사라,17273634,minwoo3355,"""시장을 이끄는 강한 종목에 집중하라""?주식시장을 보다 보면 늘 비슷한 고민에 부딪히게 되는데 “이미 많이 오른 종목을 지금 들어가도 될까?”, “싸 보이는 종목이 더 안전한 건 아닐까?” 하는 생각들이다. 특히 시장 변동성이 커질수록 투자자들은 상대적으로 저평가된 종목이나 급락한 종목에 눈길을 돌리게 된다.하지만 《여전히 주도주를 사라》는 그런 투자 습관에 정반대의 질문을 던진다. 결국 시장의 중심에는 ‘강한 종목’, 즉 주도주가 있다는 것이다.?이 책의 가장 큰 특징은 투자 판단의 기준을 명확하게 제시한다는 점이다. 단순히 유망...+ 더보기",5,2026-05-13,
390916551,여전히 주도주를 사라,17294544,이채영,"러시아-우크라이나 전쟁에 이어서 미국-이란 전쟁으로 지정학적 불확실성이 커지면서.각 국가는 특정 산업을 단순한 경제적 가치를 넘어서 안보의 개념으로 인식하기 시작했다는 것.이 '안보자산'에 들어오는 산업이 앞으로도 성장할 거라는 것이 이 책의 핵심 내용이다.안보자산이 왜 중요한지, 안보자산에 해당하는 산업과 종목은 무엇인지 궁금하다면 책을 읽어보시는걸 추천!사실 <여전히 주도주를 사라>라는 제목만 보고, 주도주를 찾는 기술적인 방법을 알려주는 책인가 싶어 별 기대를 안했는데, 현재 주식 시장과 세계 정세에 대한 폭넓은 시...+ 더보기",5,2026-05-24,
390916551,여전히 주도주를 사라,17267191,ship106,"빈센트님은 즐겨보는 삼프로에서 여주사를 외치며 강조를 많이 하시는데 책을 통해서 좀더 디테일한 설명으로 단순히 종목을 고르는 책이 아니라 “돈이 어디로 흐르는지 읽는 기준”을 만들어주는 점이 좋았다.특히 기존처럼 개별 기업이나 단기 이슈에 집중하기보다, 국가 전략·공급망·기술 패권 같은 큰 흐름에서 주도주가 만들어진다는 점을 강조한다는 부분에 공감이 컸다.가장 크게 와닿았던 건 과거의 경험이나 익숙한 패턴으로 현재 시장을 판단하면 안 된다는 점이다. 지금 시장은 단순 경기 사이클이 아니라 국가 간 경쟁, 안보, 공급망 재편 같은 구...+ 더보기",5,2026-05-09,
390916551,여전히 주도주를 사라,17254177,-,"""아무 근거 없이 샀던 나에게 필요했던 책""요즘 주식시장에 부쩍 관심이 생기면서 국내 주식으로 수익을 내기도 했다. 하지만 솔직히 말하면 아무런 기준이나 근거 없이, 그냥 느낌으로 샀던 것이 전부였다. 그러다 보니 '이렇게 계속 해도 되는 건가?' 하는 불안감이 생겼고, 나에게 딱 필요한 책이 무엇일까 고민하다가 이 책을 선택하게 됐다.이코노미스트 빈센트(김두언) 저자는 이 책에서 개별 종목보다 돈의 흐름과 시장의 큰 그림을 먼저 읽어야 한다고 말한다. 어떤 주식을 살 것인가보다, 지금 돈이 어디로 흘러가고 있는지를 파악하는 것이 ...+ 더보기",5,2026-05-02,
379685661,진보를 위한 주식투자,16961269,밑줄긋는시간,정치 성향은 자윤데투자에 까지 정치성향을 대입할라고 하니까지금 부동산 패널에서 팽 당해서 맨날 매불쇼만 나가는것처럼주식판에서도 부동산에서처럼 성공하실듯 ㅋㅋㅋㅋ 응원합니다!!!,4,2025-12-20,
379685661,진보를 위한 주식투자,17064337,서적,책 내용이 다소 아쉽습니다,1,2026-02-01,
379685661,진보를 위한 주식투자,17050338,깐도리,다 읽고 난 소감  : 말은 쉽지,2,2026-01-27,
379685661,진보를 위한 주식투자,17137011,-,전형적인 정치적 감성팔이 책,1,2026-03-08,
379685661,진보를 위한 주식투자,16957814,글을매일씁니다,기대됩니다,5,2025-12-18,
379685661,진보를 위한 주식투자,17114074,leekyeonghan,초보자에겐 독이 되고주식 실전 경험자에겐 어이없어 웃음이 나오는책,1,2026-02-25,
379685661,진보를 위한 주식투자,17227445,itsmemy,자본주의에서 살아가기 위해서 필독해야 하는 책입니다.,5,2026-04-20,
379685661,진보를 위한 주식투자,17044785,헤안에이스,큰 기대가 됩니다.고정관념을 깰 수 있는 기회가 되길 기대해봅니다.,5,2026-01-25,
379685661,진보를 위한 주식투자,17252540,Hooanfa,빌려볼걸 그랬다,1,2026-05-01,
379685661,진보를 위한 주식투자,17154400,찐택,"이광수의 <진보를 위한 주식투자>는 시장 경제의 자율성과 합리적 투자라는 본질의 차원에서 비추어볼 때, 상당히 '이단적'인 책이다. 주식 투자라는 인간의 자연적 욕망과 합리성에 기반한 경제 행위를 목적론적인 연대행위의 수단으로 재구성하는 데서 오는 논리적 오류와 억지스러움이 결과적으로 이 책의 문제점과 한계로 연결된다.?이 책이 범하고 있는 오류란 대체로 다음과 같다.?1. 투자와 정치적 목적론의 부자유스런 결합 (정치화의 오류)투자의 본질은 '수익 극대화'와 '리스크 관리'에 있음에도 불구하고, 여기에...+ 더보기",1,2026-03-16,
379685661,진보를 위한 주식투자,17169787,닷슈,"한국인에게 주식은 오랫동은 부유층에게도 저소득층에도 좋은 투자대상이 아니었다. 그래도 고소득층과 저소득층의 차이는 크다. 자산이 가장 많은 5분위는 주식 등 유가증권은 7688만원 보유한 반면 가장 적은 1분위는 겨우 66만원을 보유했다. 무려 116배차이다. 하지만 부동산이나 학력과는 다르게 주식은 나이와 성별, 부모를 따지지 않는 공평한 공간이다. 저자의 생각이다.?한 국가의 잠재성장률은 노동, 자본, 생산성 3요인이 결정한다. 그런데 한국은 인구가 줄고 선진화하며 노동시간이 점차 감소하고 있다. 그래서 노동...+ 더보기",4,2026-03-24,
379685661,진보를 위한 주식투자,17019332,짱고아빠,"베스트에 올라온 제목을 보고 한참을 쩨려보고 있었다. 진보를 위한 주식투자.내가 알고 있는 그 '진보'가 맞나 싶어서였다. 혹시 저자가 경북 청송의 진보면을 출신인가 싶기도 했고.하지만 책을 몇 장 넘기지 않아 알게 된다. 이 양반 진심이다.제목에서 말하는 진보는 내가 오랫동안 생각해 온 그 정치적·사회적 의미의 진보를 가리킨다.그러니 조금 더 난감해졌다. 이 책을 어떻게 읽어야 할지, 어떤 거리에서 서평을 써야 할지 쉽게 감이 오지 않았다.(정치 얘기는 좌우지간 피하는 게 상책이다.)다행히(?)도 책의 대부분은 비교적 익숙한 투자...+ 더보기",2,2026-01-13,
379685661,진보를 위한 주식투자,17097760,cj,"...투자자에게 어느 쪽이 더 유리할까요? 개인 상황과 기업의 전략에 따라 달라집니다. 장기 수익률을 높이고 싶다면 자사주 소각의 힘이 큽니다. 실제로 S&P 500 상장기업 중 장기 주가 상승률이 높은 회사들은 대부분 대규모 자사주 매입·소각을 활발히 해왔습니다. 반대로 생활비나 정기적 현금흐름을 원하는 투자자라면 배당이 더 적합합니다. 결국 핵심은 기업이 어떤 철학으로 자본을 쓰는지 읽는 일입니다. 자사주 소각은 기업의 이익이 미래 가치로 이어지는 길을 택한 것이고, 배당은 지금의 이익을 즉시 주주와 나누는 결정입니다. ...배...+ 더보기",5,2026-02-17,
379685661,진보를 위한 주식투자,17158698,-,"주식 투자 입문자를 위한 기초 정보들이 알기 쉽게 정리되어 있는 책이다. PER, ROE 같은 생소한 개념들의 뜻풀이와 주식 투자 전후에 확인해야 할 요소들, 워렌 버핏과 같은 공신력 있는 투자자가 활용하는 매수·매도 전략 등 실질적인 투자에 도움이 되는 정보들이 체계적으로 정리되어 있다는 점은 분명 장점이다.다만 책의 구성에는 아쉬움이 남는다. 특히 한국 주식에 투자해야 하는 이유, 주식 투자를 시작해야 하는 이유를 설명하는 부분이 지나치게 길다. 주식 투자 책을 구매했거나 최소한 읽고 있는 독자라면 이미 투자에 대한 관심과 의지...+ 더보기",2,2026-03-18,
383256009,돈의 방정식,17065673,itsjune,"돈을 쓰는 법이 아닌, 돈을 대하는 태도에 관한 이야기. 아는 자와 알지 못하는 자의 삶은 다르게 흐르겠구나 생각합니다.",5,2026-02-02,
383256009,돈의 방정식,17114762,winnic,전작에 비해 아주 실망스럽고..  그저 그런 얘기들을 쥐어짜서 적은 느낌,2,2026-02-26,
